item_key,merchant,web_categories,l1,l2,l3,gender,primary_fop,sub_sport,gmv,apparel_rn,gender_rn,fop_rn
nordstrom_shoes_athletic shoes & sneakers_tretorn_louboutin :sneakerx,nordstrom,shoes > athletic shoes & sneakers,Apparel,Other Apparel,null,Unisex/Undefined,swimming,null,5.5923311E7,1,1,1
macys_shoes_sandals_madden girl_bryceee footbed sandals,macys,shoes > sandals,Footwear,null,null,Women's,outdoor_sandals,null,3774554.0,38,114,2
champs_sports_shoes_cleats_molded cleats_nike_nike vapor edge pro 360 football cleat - men's,champs_sports,shoes > cleats > molded cleats,Footwear,null,null,Men's,soccer,outdoor_soccer,1341272.0,79,85,1
"target_clothing, shoes & accessories_men's clothing_activewear_workout shorts_all in motion_men's 9"" training shorts - all in motion",target,"clothing, shoes & accessories > men's clothing > activewear > workout shorts",Apparel,Bottoms,Shorts,Men's,gymnastics,null,1.1259829E7,14,64,2
academy_sports_womens_womens footwear_womens athletic sneakers_womens running shoes_brooks_brooks women's ghost 14 running shoes,academy_sports,womens > womens footwear > womens athletic sneakers > womens running shoes,Footwear,null,null,Women's,running,road_running,1.7491736E7,2,4,1
champs_sports_shoes_casual sneakers_casual sneakers_jordan_jordan retro 4 - boys' preschool,champs_sports,shoes > casual sneakers > casual sneakers,Apparel,Other Apparel,null,Kids,null,null,5.0287671E7,2,1,2
nordstrom_women_shoes_dolce vita_dolce vita zina sneaker (women),nordstrom,women > shoes,Footwear,null,null,Women's,training,training_other,1352591.0,112,195,2
dicks_sporting_goods_shoes_kids' shoes_kids' cleats_cleats_kids' wrestling shoes_adidas_adidas kids' tech fall 2.0 wrestling shoes,dicks_sporting_goods,shoes > kids' shoes > kids' cleats > cleats > kids' wrestling shoes,Apparel,Other Apparel,null,Kids,wrestling,null,2078420.0,94,96,2
abercrombie_and_fitch_men's_bottoms_pants_dress_pants_abercrombie & fitch_a&f go-to pant,abercrombie_and_fitch,men's > bottoms > pants > dress_pants,Apparel,Bottoms,Pants,Men's,soccer,null,1967605.0,16,48,2
kohls_mens_clothing_tops_tops & tees_licensed character_assorted brands (licensed character products)_men's yellowstone dutton ranch ls,kohls,mens > clothing > tops > tops & tees > licensed character,Apparel,Tops,null,Men's,volleyball,null,1.5596815E7,31,57,1
nordstrom_shoes_sandals____bq 30 loub:womens shoes:no color:,nordstrom,shoes > sandals >  >  > ,Footwear,null,null,Women's,cheer_dance,cross_training,408298.0,519,855,2
nordstrom_shoes_gucci pursuit treck slide: 1098 ne,nordstrom,shoes,Footwear,null,null,Men's,golf,training_other,32928.0,7244,8802,2
kohls_shoes_adidas_adidas runfalcon 3 men's lifestyle shoes,kohls,shoes,Footwear,null,null,Men's,sportswear,sportswear_running,3725476.0,52,256,2
scheels_shorts_nike_women's nike sportswear club fleece mid rise lounge shorts,scheels,shorts,Apparel,Bottoms,Fleece Bottoms,Women's,training,null,7310856.0,2,5,4
academy_sports_shops_sale_shorts promo_columbia_columbia sportswear women's bogata bay stretch shorts,academy_sports,shops > sale > shorts promo,Apparel,Bottoms,Other Bottoms,Women's,gymnastics,null,427631.0,43,393,2
on_on running_shoes_on_cloudstratus 3,on,On Running > shoes,Apparel,Other Apparel,null,Women's,null,null,1.6217841E7,2,6,1
champs_sports_accessories_hats_hats_new era_new era dodgers 9forty a frame cap - men's,champs_sports,accessories > hats > hats,Apparel,Other Apparel,null,Men's,baseball,null,1295604.0,59,88,2
kids_foot_locker_shoes_casual sneakers_casual basketball sneakers_nike_nike air force 1 low - boys' grade school,kids_foot_locker,shoes > casual sneakers > casual basketball sneakers,Footwear,null,null,Kids,sportswear,sportswear_basketball,1.4160912E7,5,13,1
kids_foot_locker_shoes_casual sneakers_casual sneakers_nike_nike huarache run - boys' grade school,kids_foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Bottoms,Other Bottoms,Kids,training,null,2.3987636E7,1,6,1
macys_men_suits & tuxedos_kenneth cole_men's techni-cole suit separate slim-fit suit jacket,macys,men > suits & tuxedos,Apparel,Jackets & Outerwear,null,Men's,sportswear,null,1.16202757E8,1,1,1
foot_locker_shoes_casual sneakers_casual sneakers_jordan_jordan retro 12 - boys' grade school,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,sportswear,sportswear_basketball,3.7657411E7,11,10,2
"nordstrom_women_all pajamas, robes & loungewear_felina_zella live in high waist pocket 7/8 leggings",nordstrom,"women > all pajamas, robes & loungewear",Apparel,Bottoms,Other Bottoms,Women's,training,null,5149362.0,2,19,2
macys_men_polos_ralph lauren_men's classic-fit mesh polo shirt,macys,men > polos,Apparel,Tops,null,Men's,training,null,2.4579761E7,4,8,2
dicks_sporting_goods_athletic clothing_blackstrap_civilmask-/a,dicks_sporting_goods,athletic clothing,Apparel,Tops,null,Unisex/Undefined,pickleball,null,1986743.0,167,18,1
foot_locker_shoes_casual sneakers_casual sneakers_nike_nike p-6000 - men's,foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Tops,null,Men's,training,null,1.1886015E7,2,32,6
kids_foot_locker_shoes_casual sneakers_casual sneakers_nike_nike air force 1 lv8 - girls' grade school,kids_foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,training,training_other,5661309.0,16,12,1
foot_locker_shoes_performance running shoes_brooks_brooks levitate 5 - women's,foot_locker,shoes > performance running shoes,Apparel,Bottoms,Skirts,Women's,null,null,271478.0,2,153,476
"costco_clothing, luggage & handbags_mlb_unknown mlb product",costco,"clothing, luggage & handbags",Apparel,Tops,null,Unisex/Undefined,american_football,null,9850544.0,25,43,1
"amazon_clothing, shoes & jewelry_girl's clothing, shoes & jewelry_girls' shoes_girls' athletic shoes_girls' dance shoes_stelle_stelle ballet shoes for girls toddler ballet slippers soft leather boys dance shoes for toddler/little kid/big kid",amazon_leia,"clothing, shoes & jewelry > girl's clothing, shoes & jewelry > girls' shoes > girls' athletic shoes > girls' dance shoes",Footwear,null,null,Kids,sportswear,sportswear_other,4.2756287E7,4,1,1
nike_men_footwear_lifestyle_nike_nike roshe one men's shoe,nike,men > footwear > lifestyle,Footwear,null,null,Men's,slides,null,9399766.0,104,107,1
"costco_clothing, luggage & handbags_avalanche_avalanche men's ultimate thermal sock, 3-pair, assorted colors",costco,"clothing, luggage & handbags",Apparel,Underwear,null,Men's,hiking,null,4.7941172E7,1,4,1
macys_men_pants_ralph lauren_men's classic-fit cotton stretch performance dress pants,macys,men > pants,Apparel,Bottoms,Pants,Men's,tennis,null,1.3492317E7,4,16,1
nike_men_footwear_nike_nike react element 55 men's shoe,nike,men > footwear,Footwear,null,null,Men's,basketball,outdoor_soccer,1.2531243E7,65,72,2
nike_women_apparel_yoga_nike_nike indy womens light-support padded v-neck sports bra,nike,women > apparel > yoga,Apparel,Bras,null,Women's,training,null,6512118.0,1,75,25
"target_clothing, shoes & accessories_shoes_kids' shoes_girls' shoes_cat & jack_toddler reagan footbed sandals - cat & jack",target,"clothing, shoes & accessories > shoes > kids' shoes > girls' shoes",Footwear,null,null,Kids,walking,null,1.448703E7,5,20,2
nike_men_footwear_running_nike_nike pegasus trail 4 gore-tex men's waterproof trail running shoes,nike,men > footwear > running,Footwear,null,null,Men's,hiking,null,2.0998412E7,32,38,1
"amazon_clothing, shoes & jewelry_women_women's clothing_women's lingerie, sleep & lounge_women's lingerie_shapermint_shapermint high waisted body shaper shorts shapewear for women tummy control thigh slimming technology",amazon_leia,"clothing, shoes & jewelry > women > women's clothing > women's lingerie, sleep & lounge > women's lingerie",Apparel,Bottoms,Pants,Women's,sportswear,null,6.6094881E7,1,3,1
abercrombie_and_fitch_women's_clearance_bottoms_pants_abercrombie & fitch_a&f sloane tailored pant,abercrombie_and_fitch,women's > clearance > bottoms > pants,Apparel,Bottoms,Pants,Women's,sportswear,null,8343241.0,1,2,2
dicks_sporting_goods_shoes_men's shoes_men's cleats_cleats_men's baseball cleats_nike_nike men's alpha huarache elite 4 metal baseball cleats,dicks_sporting_goods,shoes > men's shoes > men's cleats > cleats > men's baseball cleats,Footwear,null,null,Men's,baseball,null,1.0041169E7,29,58,2
nike_women_footwear_dance_nike_nike air max 270 women's shoe,nike,women > footwear > dance,Footwear,null,null,Women's,cheer_dance,cross_training,1.684981E7,47,28,1
champs_sports_shoes_performance basketball shoes_performance basketball shoes_jordan_jordan aj 1 mid se - boys' grade school,champs_sports,shoes > performance basketball shoes > performance basketball shoes,Footwear,null,null,Men's,basketball,signature_basketball,1.8136713E7,10,11,2
scheels_socks_nike_adult nike everyday plus cushioned training 6 pack no show socks,scheels,socks,Apparel,Underwear,null,Unisex/Undefined,training,null,8761048.0,1,5,3
abercrombie_and_fitch_girls_clearance_bottoms_shorts_&_skirts_abercrombie kids_midi shorts,abercrombie_and_fitch,girls > clearance > bottoms > shorts_&_skirts,Apparel,Bottoms,Other Bottoms,Kids,rugby,null,2843219.0,8,12,1
foot_locker_shoes_performance basketball shoes_performance basketball shoes_jordan_jordan retro 3 - men's,foot_locker,shoes > performance basketball shoes > performance basketball shoes,Footwear,null,null,Men's,basketball,signature_basketball,1.12048004E8,3,3,1
nordstrom_shoes_boots_kids_dr. martens kid's collection_non actv k:dr martens brooklee bo,nordstrom,shoes > boots > kids,Footwear,null,null,Kids,american_football,training_other,276722.0,819,137,1
champs_sports_clothing_pants_pants_nike_nike tech fleece gx joggers - men's,champs_sports,clothing > pants > pants,Apparel,Bottoms,Fleece Bottoms,Men's,hiking,null,1549049.0,2,76,1
"target_clothing, shoes & accessories_shoes_kids' shoes_girls' shoes_skechers_s sport by skechers kids' jazmin 2.0 sneakers - black",target,"clothing, shoes & accessories > shoes > kids' shoes > girls' shoes",Footwear,null,null,Kids,softball,cross_training,3686253.0,28,138,1
nordstrom_women_dresses_cece_enc sports:3/4 tie slv shift dres,nordstrom,women > dresses,Apparel,Dresses,null,Women's,basketball,null,5726751.0,1,15,7
"amazon_clothing, shoes & jewelry_women_women's shoes_women's fashion sneakers_reebok_reebok women's club c 85 sneaker",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's fashion sneakers",Footwear,null,null,Women's,tennis,outdoor_soccer,2615015.0,418,1543,1
nike_men_footwear_running_nike_nike invincible 3 men's road running shoes,nike,men > footwear > running,Footwear,null,null,Men's,running,road_running,5.332914E7,9,14,2
nike_men_apparel_lifestyle_nike_nike tech men's fleece windrunner full-zip jacket,nike,men > apparel > lifestyle,Apparel,Jackets & Outerwear,null,Men's,training,null,1.9008386E7,1,43,9
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's shoes_men's athletic shoes_men's running shoes_skdoiul_skdoiul sport running shoes for mens mesh breathable trail runners fashion sneakers",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's shoes > men's athletic shoes > men's running shoes",Footwear,null,null,Men's,running,trail_running,3818400.0,255,561,2
champs_sports_shoes_performance running shoes_performance running shoes_adidas_adidas ultraboost 5.0 dna - men's,champs_sports,shoes > performance running shoes > performance running shoes,Footwear,null,null,Men's,tennis,null,1.2536539E7,20,14,2
"target_clothing, shoes & accessories_men's clothing_tops_epic rights_men's epic rights acdc short sleeve graphic t-shirt - black",target,"clothing, shoes & accessories > men's clothing > tops",Apparel,Tops,null,Men's,lacrosse,null,1646382.0,702,449,1
academy_sports_shops_cyber monday_mens footwear_mens clogs mules_crocs_crocs adults' literide 360 clogs,academy_sports,shops > cyber monday > mens footwear > mens clogs mules,Footwear,null,null,Men's,flip_flops,null,663763.0,236,577,1
dicks_sporting_goods_shoes_men's shoes_athletic shoes_men's athletic & sneakers_men's_adidas_adidas originals men's nmd_r1 shoes,dicks_sporting_goods,shoes > men's shoes > athletic shoes > men's athletic & sneakers > men's,Apparel,Other Apparel,null,Men's,null,null,8.4106147E7,1,1,1
"amazon_clothing, shoes & jewelry_women_women's shoes_women's athletic shoes_women's team sports shoes_rebel athletic_rebel athletic ruthless cheer shoe",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's athletic shoes > women's team sports shoes",Footwear,null,null,Women's,basketball,outdoor_soccer,2563893.0,428,1581,2
dicks_sporting_goods_athletic clothing_women's clothing_hoodies & sweatshirts_calia_calia women's soft scuba 1/4 zip pullover,dicks_sporting_goods,athletic clothing > women's clothing > hoodies & sweatshirts,Apparel,Tops,null,Women's,softball,null,1.0839399E7,23,43,2
foot_locker_shoes_boots_boots_nike_nike manoa - men's,foot_locker,shoes > boots > boots,Apparel,Other Apparel,null,Men's,soccer,null,5208347.0,56,70,2
foot_locker_shoes_outdoor shoes_trail running shoes_hoka_hoka speedgoat 5 - women's,foot_locker,shoes > outdoor shoes > trail running shoes,Footwear,null,null,Women's,running,trail_running,683099.0,267,82,1
academy_sports_men's_men's clothing_men's trending_top back to school brands_men's nike clothing_nike m short,academy_sports,men's > men's clothing > men's trending > top back to school brands > men's nike clothing,Apparel,Tops,null,Men's,gymnastics,null,7220873.0,18,46,1
kids_foot_locker_shoes_casual sneakers_casual sneakers_nike_nike c1ty - boys' grade school,kids_foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,flip_flops,null,476966.0,89,103,2
"amazon_clothing, shoes & jewelry_women_women's shoes_stq_stq walking shoes women slip on tennis fashion sneakers with arch support memory foam",amazon_leia,"clothing, shoes & jewelry > women > women's shoes",Footwear,null,null,Women's,tennis,training_other,1841796.0,612,2350,2
nordstrom_shoes_075 m ezzy slide: black:,nordstrom,shoes,Footwear,null,null,Men's,volleyball,indoor_soccer,21123.0,10387,12993,2
scheels_glove a2000 h12ss f 1z/blk/,scheels,,Footwear,null,null,Men's,volleyball,outdoor_soccer,6835552.0,5,13,1
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's clothing_men's jeans_wrangler_wrangler authentics men's comfort flex waist relaxed fit jean",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's clothing > men's jeans",Apparel,Bottoms,Pants,Men's,null,null,4.2505305E7,3,11,2
scheels_jackets & coats_carhartt_men's carhartt washed duck insulated active jacket,scheels,jackets & coats,Apparel,Jackets & Outerwear,null,Men's,hiking,null,5153661.0,2,20,3
nike_women_apparel_high-intensity interval training_nike_nike swoosh medium support women's padded sports bra,nike,women > apparel > high-intensity interval training,Apparel,Bras,null,Women's,basketball,null,4005981.0,2,128,53
kohls_boys_clothing_bottoms_shorts_nike_nike_boys 8-20 nike dri-fit training shorts,kohls,boys > clothing > bottoms > shorts > nike,Apparel,Bottoms,Shorts,Men's,rugby,null,3857755.0,53,250,2
macys_shoes_booties_guess_women's orana combat booties,macys,shoes > booties,Footwear,null,null,Women's,boxing,null,184668.0,822,3538,1
champs_sports_shoes_casual sneakers_casual sneakers_nike_nike waffle one - boys' grade school,champs_sports,shoes > casual sneakers > casual sneakers,Apparel,Bottoms,Pants,Kids,sportswear,null,3883189.0,2,28,2
nike_men_nike_nike mens sportswear alt brandmark 12 month t-shirt,nike,men,Apparel,Tops,null,Men's,lacrosse,null,620403.0,363,1160,1
scheels_bumper plate-45,scheels,,Apparel,Other Apparel,null,Unisex/Undefined,boxing,null,917060.0,41,67,1
scheels_cloudrunner-10/wht/frost,scheels,,Footwear,null,null,Unisex/Undefined,basketball,performance_basketball,571433.0,87,131,1
